3400934849619	SPIRONOLACTONE RTP 75MG CPR 30	204	ALDACTONE 75MG CPR	C03DA01	SPIRONOLACTONE	459	676	692	06/05/08	31/12/11
3400934858604	CIMETIDINE MYL 200MG CPR EFF 60	172	TAGAMET 200MG CPR EFF	A02BA01	CIMETIDINE	813	1156	1156	01/01/12	
3400934858604	CIMETIDINE MYL 200MG CPR EFF 60	172	TAGAMET 200MG CPR EFF	A02BA01	CIMETIDINE	813	1156	1183	06/05/08	31/12/11
3400934860492	CEFADROXIL BGA 500MG GELULE 12	147	ORACEFAL 500MG GELULE	J01DB05	CEFADROXIL	380	574	574	01/01/12	
3400934860492	CEFADROXIL BGA 500MG GELULE 12	147	ORACEFAL 500MG GELULE	J01DB05	CEFADROXIL	380	574	582	06/05/08	31/12/11
3400934860553	CEFADROXIL BGA 125MG/5ML PDR FL  1/45 G	71	ORACEFAL 125MG/5ML PDR ORALE	J01DB05	CEFADROXIL	122	242	242	01/01/12	
3400934860553	CEFADROXIL BGA 125MG/5ML PDR FL  1/45 G	71	ORACEFAL 125MG/5ML PDR ORALE	J01DB05	CEFADROXIL	122	242	224	06/05/08	31/12/11
3400934860614	CEFADROXIL BGA 250MG/5ML PDR ORAL FL 1/45 G	198	ORACEFAL 250MG/5ML PDR ORALE FL	J01DB05	CEFADROXIL	217	364	364	01/01/12	
3400934860614	CEFADROXIL BGA 250MG/5ML PDR ORAL FL 1/45 G	198	ORACEFAL 250MG/5ML PDR ORALE FL	J01DB05	CEFADROXIL	217	364	356	06/05/08	31/12/11
3400934860782	CEFADROXIL BGA 500MG/5ML PDR ORAL FL 1/45 G	179	ORACEFAL 500MG/5ML PDR ORALE FL	J01DB05	CEFADROXIL	373	565	565	01/01/12	
3400934860782	CEFADROXIL BGA 500MG/5ML PDR ORAL FL 1/45 G	179	ORACEFAL 500MG/5ML PDR ORALE FL	J01DB05	CEFADROXIL	373	565	572	06/05/08	31/12/11
3400934861673	ACICLOVIR BGA 800MG CPR 25	134	ZOVIRAX 800MG CPR	J05AB01	ACICLOVIR	4519	5814	5814	01/01/12	
3400934861673	ACICLOVIR BGA 800MG CPR 25	134	ZOVIRAX 800MG CPR	J05AB01	ACICLOVIR	4519	5814	5875	06/05/08	31/12/11
3400934865527	TIMOLOL CHAUVIN 0,50 P. 100 1 FLACON COMPTE-GOUTTE	0				274	438	438	01/01/12	
3400934865527	TIMOLOL CHAUVIN 0,50 P. 100 1 FLACON COMPTE-GOUTTE	0				274	438	435	27/10/09	31/12/11
3400934869778	SOTALOL MYL 80MG CPR 30	182	SOTALEX 80MG CPR	C07AA07	SOTALOL	189	328	328	01/01/12	
3400934869778	SOTALOL MYL 80MG CPR 30	182	SOTALEX 80MG CPR	C07AA07	SOTALOL	189	328	317	06/05/08	31/12/11
3400934870088	SOTALOL MYL 160MG CPR 30	100	SOTALEX 160MG CPR	C07AA07	SOTALOL	354	541	541	01/01/12	
3400934870088	SOTALOL MYL 160MG CPR 30	100	SOTALEX 160MG CPR	C07AA07	SOTALOL	354	541	546	06/05/08	31/12/11
3400934874741	SOLIAN 100MG CPR 30	328	SOLIAN 100MG CPR	N05AL05	AMISULPRIDE	944	1334	1334	01/01/12	
3400934874741	SOLIAN 100MG CPR 30	328	SOLIAN 100MG CPR	N05AL05	AMISULPRIDE	944	1334	1365	06/05/08	31/12/11
3400934874802	SOLIAN 400MG CPR 30	349	SOLIAN 400MG CPR	N05AL05	AMISULPRIDE	3833	4997	4997	01/01/12	
3400934874802	SOLIAN 400MG CPR 30	349	SOLIAN 400MG CPR	N05AL05	AMISULPRIDE	3833	4997	5062	06/05/08	31/12/11
3400934882555	CIMETIDINE ARW 200MG CPR EFF 60	172	TAGAMET 200MG CPR EFF	A02BA01	CIMETIDINE	813	1156	1156	01/01/12	
3400934882555	CIMETIDINE ARW 200MG CPR EFF 60	172	TAGAMET 200MG CPR EFF	A02BA01	CIMETIDINE	813	1156	1183	06/05/08	31/12/11
3400934882845	TRAMADOL GGA 50MG GELULE  30	225	CONTRAMAL 50MG GELULE               | TOPALGIC 50MG GELULE	N02AX02	TRAMADOL	346	535	535	06/05/08	
3400934883507	BROMAZEPAM MYL 6MG CPR 30	36	LEXOMIL 6MG CPR	N05BA08	BROMAZEPAM	152	280	280	01/01/12	
3400934883507	BROMAZEPAM MYL 6MG CPR 30	36	LEXOMIL 6MG CPR	N05BA08	BROMAZEPAM	152	280	265	06/05/08	31/12/11
3400934883675	BROMAZEPAM ZYD 6MG CPR 30	36	LEXOMIL 6MG CPR	N05BA08	BROMAZEPAM	152	280	280	01/01/12	
3400934883675	BROMAZEPAM ZYD 6MG CPR 30	36	LEXOMIL 6MG CPR	N05BA08	BROMAZEPAM	152	280	265	06/05/08	31/12/11
3400934884108	BROMAZEPAM QUA 6MG CPR 30	36	LEXOMIL 6MG CPR	N05BA08	BROMAZEPAM	152	280	280	01/01/12	
3400934884108	BROMAZEPAM QUA 6MG CPR 30	36	LEXOMIL 6MG CPR	N05BA08	BROMAZEPAM	152	280	265	06/05/08	31/12/11
3400934884276	BROMAZEPAM EG 6MG CPR 30	36	LEXOMIL 6MG CPR	N05BA08	BROMAZEPAM	152	280	280	01/01/12	
3400934884276	BROMAZEPAM EG 6MG CPR 30	36	LEXOMIL 6MG CPR	N05BA08	BROMAZEPAM	152	280	265	06/05/08	31/12/11
3400934892141	DILTIAZEM BGA 60MG CPR 30	197	TILDIEM 60MG CPR	C08DB01	DILTIAZEM	253	410	410	01/01/12	
3400934892141	DILTIAZEM BGA 60MG CPR 30	197	TILDIEM 60MG CPR	C08DB01	DILTIAZEM	253	410	406	06/05/08	31/12/11
3400934892431	RANITIDINE GGA 150MG CPR  30	25	AZANTAC 150MG CPR                   | RANIPLEX 150MG CPR	A02BA02	RANITIDINE	1010	1423	1219	01/01/12	
3400934892431	RANITIDINE GGA 150MG CPR  30	25	AZANTAC 150MG CPR                   | RANIPLEX 150MG CPR	A02BA02	RANITIDINE	1010	1423	1247	06/05/08	31/12/11
3400934892660	RANITIDINE GGA 300MG CPR  14	95	AZANTAC 300MG CPR                   | RANIPLEX 300MG CPR	A02BA02	RANITIDINE	925	1308	1120	01/01/12	
3400934892660	RANITIDINE GGA 300MG CPR  14	95	AZANTAC 300MG CPR                   | RANIPLEX 300MG CPR	A02BA02	RANITIDINE	925	1308	1146	06/05/08	31/12/11
3400934897054	GLIPIZIDE MYL 5MG CPR 30	158	GLIBENESE 5MG CPR                   | MINIDIAB 5MG CPR	A10BB07	GLIPIZIDE	255	413	413	01/01/12	
3400934897054	GLIPIZIDE MYL 5MG CPR 30	158	GLIBENESE 5MG CPR                   | MINIDIAB 5MG CPR	A10BB07	GLIPIZIDE	255	413	408	06/05/08	31/12/11
3400934905940	CEFADROXIL MYL 125MG/5ML PDR ORALE 1/45 G	71	ORACEFAL 125MG/5ML PDR ORALE	J01DB05	CEFADROXIL	122	242	242	01/01/12	
3400934905940	CEFADROXIL MYL 125MG/5ML PDR ORALE 1/45 G	71	ORACEFAL 125MG/5ML PDR ORALE	J01DB05	CEFADROXIL	122	242	224	06/05/08	31/12/11
3400934906190	CEFADROXIL MYL 250MG/5ML PDR ORALE 1/45 G	198	ORACEFAL 250MG/5ML PDR ORALE FL	J01DB05	CEFADROXIL	217	364	364	01/01/12	
3400934906190	CEFADROXIL MYL 250MG/5ML PDR ORALE 1/45 G	198	ORACEFAL 250MG/5ML PDR ORALE FL	J01DB05	CEFADROXIL	217	364	356	06/05/08	31/12/11
3400934906312	CEFADROXIL MYL 500MG/5ML PDR ORALE 1/45 G	179	ORACEFAL 500MG/5ML PDR ORALE FL	J01DB05	CEFADROXIL	373	565	565	01/01/12	
3400934906312	CEFADROXIL MYL 500MG/5ML PDR ORALE 1/45 G	179	ORACEFAL 500MG/5ML PDR ORALE FL	J01DB05	CEFADROXIL	373	565	572	06/05/08	31/12/11
3400934913174	AMOXICILLINE QUA 500MG GELULE  12	0		J01CA04	AMOXICILLINE	109	225	225	01/01/12	
3400934913174	AMOXICILLINE QUA 500MG GELULE  12	0		J01CA04	AMOXICILLINE	109	225	206	06/05/08	31/12/11
3400934914874	OXYBUTYNINE ZYD 5MG CPR 60	218	DITROPAN 5MG CPR	G04BD04	OXYBUTYNINE	315	490	490	01/01/12	
3400934914874	OXYBUTYNINE ZYD 5MG CPR 60	218	DITROPAN 5MG CPR	G04BD04	OXYBUTYNINE	315	490	492	06/05/08	31/12/11
3400934965913	SPIRONOLACTONE BGA 50MG CPR 30	4	ALDACTONE 50MG CPR	C03DA01	SPIRONOLACTONE	332	512	512	01/01/12	
3400934965913	SPIRONOLACTONE BGA 50MG CPR 30	4	ALDACTONE 50MG CPR	C03DA01	SPIRONOLACTONE	332	512	515	06/05/08	31/12/11
3400934968174	SPIRONOLACTONE MYL 75MG CPR 30	204	ALDACTONE 75MG CPR	C03DA01	SPIRONOLACTONE	459	676	676	01/01/12	
3400934968174	SPIRONOLACTONE MYL 75MG CPR 30	204	ALDACTONE 75MG CPR	C03DA01	SPIRONOLACTONE	459	676	692	06/05/08	31/12/11
3400934969584	SPIRONOLACTONE RPG 75MG CPR 30	204	ALDACTONE 75MG CPR	C03DA01	SPIRONOLACTONE	459	676	676	01/01/12	
3400934969584	SPIRONOLACTONE RPG 75MG CPR 30	204	ALDACTONE 75MG CPR	C03DA01	SPIRONOLACTONE	459	676	692	06/05/08	31/12/11
3400934969935	RANITIDINE BGA 150MG CPR 30	25	AZANTAC 150MG CPR                   | RANIPLEX 150MG CPR	A02BA02	RANITIDINE	859	1219	1219	01/01/12	
3400934969935	RANITIDINE BGA 150MG CPR 30	25	AZANTAC 150MG CPR                   | RANIPLEX 150MG CPR	A02BA02	RANITIDINE	859	1219	1247	06/05/08	31/12/11
3400934976278	TRAMADOL MYL 50MG CPR EFF 30	225	CONTRAMAL 50MG GELULE               | TOPALGIC 50MG GELULE	N02AX02	TRAMADOL	346	530	530	01/01/12	
3400934976278	TRAMADOL MYL 50MG CPR EFF 30	225	CONTRAMAL 50MG GELULE               | TOPALGIC 50MG GELULE	N02AX02	TRAMADOL	346	530	535	06/05/08	31/12/11
3400934976339	TRAMADOL MYL 50MG GELULE 30	225	CONTRAMAL 50MG GELULE               | TOPALGIC 50MG GELULE	N02AX02	TRAMADOL	346	530	530	01/01/12	
3400934976339	TRAMADOL MYL 50MG GELULE 30	225	CONTRAMAL 50MG GELULE               | TOPALGIC 50MG GELULE	N02AX02	TRAMADOL	346	530	535	06/05/08	31/12/11
3400934976797	PENTOXIFYLLINE MYL LP 400MG CPR 30	67	TORENTAL LP 400MG CPR	C04AD03	PENTOXIFYLLINE	310	484	484	01/01/12	
3400934976797	PENTOXIFYLLINE MYL LP 400MG CPR 30	67	TORENTAL LP 400MG CPR	C04AD03	PENTOXIFYLLINE	310	484	485	06/05/08	31/12/11
3400934977220	INDAPAMIDE ARW LP 1,5MG CPR 30	700	FLUDEX LP 1,5MG CPR	C03BA11	INDAPAMIDE	479	703	703	01/03/12	
3400934985843	RANITIDINE BGA 300MG CPR 14	95	AZANTAC 300MG CPR                   | RANIPLEX 300MG CPR	A02BA02	RANITIDINE	786	1120	1120	01/01/12	
3400934985843	RANITIDINE BGA 300MG CPR 14	95	AZANTAC 300MG CPR                   | RANIPLEX 300MG CPR	A02BA02	RANITIDINE	786	1120	1146	06/05/08	31/12/11
3400934985904	CEFADROXIL EG 250MG PDR ORALE  12/1,81 G	198	ORACEFAL 250MG/5ML PDR ORALE FL	J01DB05	CEFADROXIL	255	408	356	06/05/08	
3400934986673	CEFADROXIL RTP 250MG PDR ORALE  12/1,81 G	198	ORACEFAL 250MG/5ML PDR ORALE FL	J01DB05	CEFADROXIL	255	409	356	06/05/08	
3400934986734	CEFADROXIL GGA 250MG PDR ORALE  12/1,81 G	198	ORACEFAL 250MG/5ML PDR ORALE FL	J01DB05	CEFADROXIL	217	356	356	06/05/08	
3400934986963	CEFADROXIL GGA 1G PDR SACHET  6/7,25 G	8	ORACEFAL 1G CPR DISP	J01DB05	CEFADROXIL	342	529	529	06/05/08	
3400934987335	CEFADROXIL EG 500MG GELULE  12	147	ORACEFAL 500MG GELULE	J01DB05	CEFADROXIL	380	574	574	01/01/12	
3400934987335	CEFADROXIL EG 500MG GELULE  12	147	ORACEFAL 500MG GELULE	J01DB05	CEFADROXIL	380	574	582	06/05/08	31/12/11
3400934987564	CEFADROXIL IVX 500MG GELULE  12	147	ORACEFAL 500MG GELULE	J01DB05	CEFADROXIL	447	675	582	06/05/08	
3400934987625	CEFADROXIL GGA 500MG GELULE  12	147	ORACEFAL 500MG GELULE	J01DB05	CEFADROXIL	380	574	574	01/01/12	
3400934987625	CEFADROXIL GGA 500MG GELULE  12	147	ORACEFAL 500MG GELULE	J01DB05	CEFADROXIL	380	574	582	06/05/08	31/12/11
3400934987793	CEFADROXIL RTP 500MG GELULE  12	147	ORACEFAL 500MG GELULE	J01DB05	CEFADROXIL	380	574	574	01/01/12	
3400934987793	CEFADROXIL RTP 500MG GELULE  12	147	ORACEFAL 500MG GELULE	J01DB05	CEFADROXIL	380	574	582	06/05/08	31/12/11
3400934989346	PIROXICAM MYL 20MG CPR 15	127	FELDENE 20MG CPR	M01AC01	PIROXICAM	247	403	403	01/01/12	
3400934989346	PIROXICAM MYL 20MG CPR 15	127	FELDENE 20MG CPR	M01AC01	PIROXICAM	247	403	397	06/05/08	31/12/11
3400935015822	CEFADROXIL EG 500MG PDR ORALE  12/3,63 G	179	ORACEFAL 500MG/5ML PDR ORALE FL	J01DB05	CEFADROXIL	439	664	572	06/05/08	
3400935016362	CEFADROXIL GGA 500MG PDR ORALE  12/3,63 G	179	ORACEFAL 500MG/5ML PDR ORALE FL	J01DB05	CEFADROXIL	373	572	572	06/05/08	
3400935016652	CEFADROXIL RTP 500MG PDR ORALE  12/3,63 G	179	ORACEFAL 500MG/5ML PDR ORALE FL	J01DB05	CEFADROXIL	439	665	572	06/05/08	
3400935016713	CEFADROXIL EG 1G PDR ORALE  6/7,25 G	8	ORACEFAL 1G CPR DISP	J01DB05	CEFADROXIL	402	612	529	06/05/08	
3400935017772	CEFADROXIL RTP 1G PDR ORALE  6/7,25 G	8	ORACEFAL 1G CPR DISP	J01DB05	CEFADROXIL	402	614	529	06/05/08	
3400935025128	PHLOROGLUCINOL ACT 80MG CPR DISP 10	44	SPASFON LYOC 80MG LYOPHILISAT ORAL	A03AX12	PHLOROGLUCINOL	114	232	232	01/01/12	
3400935025128	PHLOROGLUCINOL ACT 80MG CPR DISP 10	44	SPASFON LYOC 80MG LYOPHILISAT ORAL	A03AX12	PHLOROGLUCINOL	114	232	212	15/04/10	31/12/11
3400935038593	PERINDOPRIL KRK 2MG CPR 30	0		C09AA04	PERINDOPRIL	625	901	901	14/07/12	
3400935038944	PERINDOPRIL KRK 2MG CPR 90	0		C09AA04	PERINDOPRIL	1779	2534	2534	14/07/12	
3400935041784	PERINDOPRIL KRK 4MG CPR 30	0		C09AA04	PERINDOPRIL	889	1259	1259	14/07/12	
3400935042217	PERINDOPRIL KRK 4MG CPR 90	0		C09AA04	PERINDOPRIL	2533	3545	3545	14/07/12	
3400935045119	PERINDOPRIL KRK 8MG CPR 30	0		C09AA04	PERINDOPRIL	1466	2042	2042	14/07/12	
3400935045638	PERINDOPRIL KRK 8MG CPR 90	0		C09AA04	PERINDOPRIL	4180	5754	5754	14/07/12	
3400935060136	SPIRONOLACTONE RPG 50MG CPR 30	4	ALDACTONE 50MG CPR	C03DA01	SPIRONOLACTONE	332	512	512	01/01/12	
3400935060136	SPIRONOLACTONE RPG 50MG CPR 30	4	ALDACTONE 50MG CPR	C03DA01	SPIRONOLACTONE	332	512	515	06/05/08	31/12/11
3400935060426	SPIRONONE 75MG CPR GI  30	204	ALDACTONE 75MG CPR	C03DA01	SPIRONOLACTONE	459	676	676	01/01/12	
3400935060426	SPIRONONE 75MG CPR GI  30	204	ALDACTONE 75MG CPR	C03DA01	SPIRONOLACTONE	459	676	692	06/05/08	31/12/11
3400935060594	SPIRONOLACTONE EG 50MG CPR 30	4	ALDACTONE 50MG CPR	C03DA01	SPIRONOLACTONE	332	512	512	01/01/12	
3400935060594	SPIRONOLACTONE EG 50MG CPR 30	4	ALDACTONE 50MG CPR	C03DA01	SPIRONOLACTONE	332	512	515	06/05/08	31/12/11
3400935067340	BIODALGIC 50MG CPR EFF GI 30	225	CONTRAMAL 50MG GELULE               | TOPALGIC 50MG GELULE	N02AX02	TRAMADOL	346	530	530	01/01/12	
3400935067340	BIODALGIC 50MG CPR EFF GI 30	225	CONTRAMAL 50MG GELULE               | TOPALGIC 50MG GELULE	N02AX02	TRAMADOL	346	530	535	06/05/08	31/12/11
3400935067401	AMOXICILLINE ZYD 500MG GELULE 12	193	CLAMOXYL 500MG GELULE	J01CA04	AMOXICILLINE	109	225	225	01/01/12	
3400935067401	AMOXICILLINE ZYD 500MG GELULE 12	193	CLAMOXYL 500MG GELULE	J01CA04	AMOXICILLINE	109	225	206	06/05/08	31/12/11
3400935072191	MEBEVERINE ZEN 200MG CPR 30	0		A03AA04	MEBEVERINE	328	507	444	01/01/12	
3400935072191	MEBEVERINE ZEN 200MG CPR 30	0		A03AA04	MEBEVERINE	328	507	442	06/05/08	31/12/11
3400935075734	SELEGILINE MYL 5MG CPR 30	145	DEPRENYL 5MG CPR	N04BD01	SELEGILINE	826	1174	1174	01/01/12	
3400935075734	SELEGILINE MYL 5MG CPR 30	145	DEPRENYL 5MG CPR	N04BD01	SELEGILINE	826	1174	1201	06/05/08	31/12/11
3400935089861	KETOPROFENE GGA LP 200MG GELULE  14	153	PROFENID LP 200MG GELULE	M01AE03	KETOPROFENE	338	524	524	06/05/08	
3400935102560	MOLSIDOMINE RPG 2MG CPR  30	126	CORVASAL 2MG CPR	C01DX12	MOLSIDOMINE	182	319	319	01/01/12	
3400935102560	MOLSIDOMINE RPG 2MG CPR  30	126	CORVASAL 2MG CPR	C01DX12	MOLSIDOMINE	182	319	307	06/05/08	31/12/11
3400935103741	TRIMETAZIDINE MYL 20MG/ML BUV 60ML 1/60 ML	217	VASTAREL 20MG/ML BUV 60ML	C01EB15	TRIMETAZIDINE	426	633	633	01/01/12	
3400935103741	TRIMETAZIDINE MYL 20MG/ML BUV 60ML 1/60 ML	217	VASTAREL 20MG/ML BUV 60ML	C01EB15	TRIMETAZIDINE	426	633	646	06/05/08	31/12/11
3400935107183	TRASEDAL 50MG CPR GI  30	225	CONTRAMAL 50MG GELULE               | TOPALGIC 50MG GELULE	N02AX02	TRAMADOL	407	609	530	01/01/12	
3400935107183	TRASEDAL 50MG CPR GI  30	225	CONTRAMAL 50MG GELULE               | TOPALGIC 50MG GELULE	N02AX02	TRAMADOL	407	609	535	06/05/08	31/12/11
3400935108074	TRAMADOL CLL PHARMA 50 MG 1 BOITE DE 30, COMPRIMES	0				346	530	530	01/01/12	
3400935108074	TRAMADOL CLL PHARMA 50 MG 1 BOITE DE 30, COMPRIMES	0				346	530	535	06/05/08	31/12/11
3400935125392	ALDACTONE 50MG CPR 30	4	ALDACTONE 50MG CPR	C03DA01	SPIRONOLACTONE	600	868	512	01/01/12	
3400935125392	ALDACTONE 50MG CPR 30	4	ALDACTONE 50MG CPR	C03DA01	SPIRONOLACTONE	600	868	515	06/05/08	31/12/11
3400935125453	ALDACTONE 75MG CPR 30	204	ALDACTONE 75MG CPR	C03DA01	SPIRONOLACTONE	883	1251	676	01/01/12	
3400935125453	ALDACTONE 75MG CPR 30	204	ALDACTONE 75MG CPR	C03DA01	SPIRONOLACTONE	883	1251	692	06/05/08	31/12/11
3400935128065	CEFACLOR RPG 125MG/5ML PDR OR  1/60 ML	17	ALFATIL 125MG/5ML PDR ORALE FL	J01DC04	CEFACLOR	231	382	382	01/01/12	
3400935128065	CEFACLOR RPG 125MG/5ML PDR OR  1/60 ML	17	ALFATIL 125MG/5ML PDR ORALE FL	J01DC04	CEFACLOR	231	382	375	06/05/08	31/12/11
3400935128294	CEFACLOR RPG 250MG/5ML PDR OR  1/60 ML	205	ALFATIL 250MG/5ML PDR ORALE FL	J01DC04	CEFACLOR	367	557	557	01/01/12	
3400935128294	CEFACLOR RPG 250MG/5ML PDR OR  1/60 ML	205	ALFATIL 250MG/5ML PDR ORALE FL	J01DC04	CEFACLOR	367	557	564	06/05/08	31/12/11
3400935128416	PENTOXIFYLLINE BGA LP 400MG CPR 30	67	TORENTAL LP 400MG CPR	C04AD03	PENTOXIFYLLINE	310	484	484	01/01/12	
3400935128416	PENTOXIFYLLINE BGA LP 400MG CPR 30	67	TORENTAL LP 400MG CPR	C04AD03	PENTOXIFYLLINE	310	484	485	06/05/08	31/12/11
3400935130594	TRAMADOL EG 50MG CPR 30	225	CONTRAMAL 50MG GELULE               | TOPALGIC 50MG GELULE	N02AX02	TRAMADOL	346	530	530	01/01/12	
3400935130594	TRAMADOL EG 50MG CPR 30	225	CONTRAMAL 50MG GELULE               | TOPALGIC 50MG GELULE	N02AX02	TRAMADOL	346	530	535	06/05/08	31/12/11
3400935133786	ECONAZOLE EG 1% POUDRE 1/30 G	222	PEVARYL 1% PDR FL 30G	D01AC03	ECONAZOLE	252	409	409	01/01/12	
3400935133786	ECONAZOLE EG 1% POUDRE 1/30 G	222	PEVARYL 1% PDR FL 30G	D01AC03	ECONAZOLE	252	409	404	06/05/08	31/12/11
3400935134097	ECONAZOLE EG 1% CREME 1/30 G	80	PEVARYL 1% CREME	D01AC03	ECONAZOLE	140	265	265	01/01/12	
3400935134097	ECONAZOLE EG 1% CREME 1/30 G	80	PEVARYL 1% CREME	D01AC03	ECONAZOLE	140	265	249	06/05/08	31/12/11
3400935134158	ECONAZOLE EG 1% EMULSION 1/30 G	87	PEVARYL 1% EMULSION	D01AC03	ECONAZOLE	157	287	287	01/01/12	
3400935134158	ECONAZOLE EG 1% EMULSION 1/30 G	87	PEVARYL 1% EMULSION	D01AC03	ECONAZOLE	157	287	272	06/05/08	31/12/11
3400935134219	ECONAZOLE EG 1% SOLUTION 1/30 G	62	PEVARYL 1% SOLUTION	D01AC03	ECONAZOLE	189	328	328	01/01/12	
3400935134219	ECONAZOLE EG 1% SOLUTION 1/30 G	62	PEVARYL 1% SOLUTION	D01AC03	ECONAZOLE	189	328	317	06/05/08	31/12/11
3400935136749	DICLOFENAC TVC 25MG CPR 30	183	VOLTARENE 25MG CPR	M01AB05	DICLOFENAC	114	232	232	01/01/12	
3400935136749	DICLOFENAC TVC 25MG CPR 30	183	VOLTARENE 25MG CPR	M01AB05	DICLOFENAC	114	232	212	06/05/08	31/12/11
3400935149466	CLOMIPRAMINE TVC 10MG GELULE 60	69	ANAFRANIL 10MG CPR	N06AA04	CLOMIPRAMINE	178	314	314	01/01/12	
3400935149466	CLOMIPRAMINE TVC 10MG GELULE 60	69	ANAFRANIL 10MG CPR	N06AA04	CLOMIPRAMINE	178	314	301	06/05/08	31/12/11
3400935149695	CLOMIPRAMINE TVC 25MG GELULE 60	119	ANAFRANIL 25MG CPR	N06AA04	CLOMIPRAMINE	422	628	628	01/01/12	
3400935149695	CLOMIPRAMINE TVC 25MG GELULE 60	119	ANAFRANIL 25MG CPR	N06AA04	CLOMIPRAMINE	422	628	640	06/05/08	31/12/11
3400935152596	MOLSIDOMINE ALT 2MG CPR 30	126	CORVASAL 2MG CPR	C01DX12	MOLSIDOMINE	182	319	319	01/01/12	
3400935152596	MOLSIDOMINE ALT 2MG CPR 30	126	CORVASAL 2MG CPR	C01DX12	MOLSIDOMINE	182	319	307	06/05/08	31/12/11
3400935152657	MOLSIDOMINE ALT 2MG CPR 90	126	CORVASAL 2MG CPR	C01DX12	MOLSIDOMINE	506	740	740	01/01/12	
3400935152657	MOLSIDOMINE ALT 2MG CPR 90	126	CORVASAL 2MG CPR	C01DX12	MOLSIDOMINE	506	740	757	06/05/08	31/12/11
3400935152718	MOLSIDOMINE ALT 4MG CPR  30	96	CORVASAL 4MG CPR	C01DX12	MOLSIDOMINE	304	476	476	01/01/12	
3400935152718	MOLSIDOMINE ALT 4MG CPR  30	96	CORVASAL 4MG CPR	C01DX12	MOLSIDOMINE	304	476	476	06/05/08	31/12/11
3400935153609	SULPIRIDE MYL 50MG GELULE 30	40	DOGMATIL 50MG GELULE	N05AL01	SULPIRIDE	238	391	391	01/01/12	
3400935153609	SULPIRIDE MYL 50MG GELULE 30	40	DOGMATIL 50MG GELULE	N05AL01	SULPIRIDE	238	391	385	06/05/08	31/12/11
3400935174598	TIAPROFENIQUE AC EG 100MG CPR 30	26	SURGAM 100MG CPR	M01AE11	TIAPROFENIQUE ACIDE	206	350	350	01/01/12	
3400935174598	TIAPROFENIQUE AC EG 100MG CPR 30	26	SURGAM 100MG CPR	M01AE11	TIAPROFENIQUE ACIDE	206	350	340	06/05/08	31/12/11
3400935175489	AMOXICILLINE ZYD 1G CPR DISP  14	64	CLAMOXYL 1G CPR DISP	J01CA04	AMOXICILLINE	341	524	524	01/01/12	
3400935175489	AMOXICILLINE ZYD 1G CPR DISP  14	64	CLAMOXYL 1G CPR DISP	J01CA04	AMOXICILLINE	341	524	528	06/05/08	31/12/11
3400935183293	FENOFIBRATE MYL 67MG GELULE 60	195	LIPANTHYL 67MG MICRONISE GELULE	C10AB05	FENOFIBRATE	405	606	606	01/01/12	
3400935183293	FENOFIBRATE MYL 67MG GELULE 60	195	LIPANTHYL 67MG MICRONISE GELULE	C10AB05	FENOFIBRATE	405	606	617	06/05/08	31/12/11
3400935184474	ZATUR 5MG CPR GI  60	218	DITROPAN 5MG CPR	G04BD04	OXYBUTYNINE	315	490	490	01/01/12	
3400935184474	ZATUR 5MG CPR GI  60	218	DITROPAN 5MG CPR	G04BD04	OXYBUTYNINE	315	490	492	06/05/08	31/12/11
3400935186607	AMOXICILLINE EG 1G PDR ORALE  6/2,5 G	171	CLAMOXYL 1G PDR ORALE SACHET	J01CA04	AMOXICILLINE	154	283	283	01/01/12	
3400935186607	AMOXICILLINE EG 1G PDR ORALE  6/2,5 G	171	CLAMOXYL 1G PDR ORALE SACHET	J01CA04	AMOXICILLINE	154	283	268	06/05/08	31/12/11
3400935186836	AMOXICILLINE EG 500MG GELULE 12	193	CLAMOXYL 500MG GELULE	J01CA04	AMOXICILLINE	109	225	225	01/01/12	
3400935186836	AMOXICILLINE EG 500MG GELULE 12	193	CLAMOXYL 500MG GELULE	J01CA04	AMOXICILLINE	109	225	206	06/05/08	31/12/11
3400935192059	AMILORIDE HCTZ TVC 5/50MG CPR 30	142	MODURETIC 5MG/50MG CPR	C03EA01	HYDROCHLOROTHIAZIDE ET EPARGNEURS POTASSIQUES	243	398	398	01/01/12	
3400935192059	AMILORIDE HCTZ TVC 5/50MG CPR 30	142	MODURETIC 5MG/50MG CPR	C03EA01	HYDROCHLOROTHIAZIDE ET EPARGNEURS POTASSIQUES	243	398	392	06/05/08	31/12/11
3400935194121	TRAMADOL GGA 50MG CPR EFF  30	225	CONTRAMAL 50MG GELULE               | TOPALGIC 50MG GELULE	N02AX02	TRAMADOL	407	619	535	06/05/08	
3400935200075	RANITIDINE EG 300MG CPR 14	95	AZANTAC 300MG CPR                   | RANIPLEX 300MG CPR	A02BA02	RANITIDINE	786	1120	1120	01/01/12	
3400935200075	RANITIDINE EG 300MG CPR 14	95	AZANTAC 300MG CPR                   | RANIPLEX 300MG CPR	A02BA02	RANITIDINE	786	1120	1146	06/05/08	31/12/11
3400935216335	TRIMETAZIDINE GGA 20MG/ML 60ML  1/60 ML	217	VASTAREL 20MG/ML BUV 60ML	C01EB15	TRIMETAZIDINE	426	646	646	06/05/08	
3400935221308	MEBEVERINE BGA 100MG CAPSULE 30	43	DUSPATALIN 100MG CPR	A03AA04	MEBEVERINE	139	264	264	01/01/12	
